OPERADORA_PAIS,Date,GDP_N,GDP_R,GDP_N_ChangeRate,GDP_R_ChangeRate
UY,2019-08,180715.3946,144830.3297,0.005800769,-0.035348983
UY,2019-09,180715.3946,144830.3297,0.005800769,-0.035348983
UY,2019-10,192355.7344,153227.4584,0.064412552,0.057979077
UY,2019-11,192355.7344,153227.4584,0.064412552,0.057979077
UY,2019-12,192355.7344,153227.4584,0.064412552,0.057979077
UY,2020-01,188681.9972,141889.41,-0.019098663,-0.073994887
UY,2020-02,188681.9972,141889.41,-0.019098663,-0.073994887
UY,2020-03,188681.9972,141889.41,-0.019098663,-0.073994887
UY,2020-04,173992.8273,129789.1469,-0.077851465,-0.085279536
UY,2020-05,173992.8273,129789.1469,-0.077851465,-0.085279536
UY,2020-06,173992.8273,129789.1469,-0.077851465,-0.085279536
UY,2020-07,185864.7529,136577.0124,0.06823227,0.052299176
UY,2020-08,185864.7529,136577.0124,0.06823227,0.052299176
UY,2020-09,185864.7529,136577.0124,0.06823227,0.052299176
UY,2020-10,203034.9155,147869.8635,0.092379875,0.08268486
UY,2020-11,203034.9155,147869.8635,0.092379875,0.08268486
UY,2020-12,203034.9155,147869.8635,0.092379875,0.08268486
UY,2021-01,200264.2299,136551.0584,-0.013646351,-0.076545719
UY,2021-02,200264.2299,136551.0584,-0.013646351,-0.076545719
UY,2021-03,200264.2299,136551.0584,-0.013646351,-0.076545719
UY,2021-04,220330.5964,144418.1678,0.100199454,0.057612951
UY,2021-05,220330.5964,144418.1678,0.100199454,0.057612951
UY,2021-06,220330.5964,144418.1678,0.100199454,0.057612951
UY,2021-07,222165.429,145064.8376,0.008327634,0.004477759
UY,2021-08,222165.429,145064.8376,0.008327634,0.004477759
UY,2021-09,222165.429,145064.8376,0.008327634,0.004477759
UY,2021-10,248806.6786,159435.6548,0.11991627,0.099064787
UY,2021-11,248806.6786,159435.6548,0.11991627,0.099064787
UY,2021-12,248806.6786,159435.6548,0.11991627,0.099064787
UY,2022-01,233440.3122,148076.7587,-0.061760265,-0.07124439
UY,2022-02,233440.3122,148076.7587,-0.061760265,-0.07124439
UY,2022-03,233440.3122,148076.7587,-0.061760265,-0.07124439
UY,2022-04,244622,157013.4118,0.047899558,0.06035149
UY,2022-05,244622,157013.4118,0.047899558,0.06035149
UY,2022-06,244622,157013.4118,0.047899558,0.06035149
UY,2022-07,240158.2979,149971.1951,-0.018247345,-0.044851052
UY,2022-08,240158.2979,149971.1951,-0.018247345,-0.044851052
UY,2022-09,240158.2979,149971.1951,-0.018247345,-0.044851052
UY,2022-10,258510.1511,159224.4375,0.076415653,0.061700131
UY,2022-11,258510.1511,159224.4375,0.076415653,0.061700131
UY,2022-12,258510.1511,159224.4375,0.076415653,0.061700131
UY,2023-01,249554.7693,150437.7717,-0.034642283,-0.055184154
UY,2023-02,249554.7693,150437.7717,-0.034642283,-0.055184154
UY,2023-03,249554.7693,150437.7717,-0.034642283,-0.055184154
UY,2023-04,249735.9163,153105.4277,0.000725881,0.017732621
UY,2023-05,249735.9163,153105.4277,0.000725881,0.017732621
UY,2023-06,249735.9163,153105.4277,0.000725881,0.017732621
UY,2023-07,245770.8219,149625.0356,-0.015877149,-0.022731997
UY,2023-08,245770.8219,149625.0356,-0.015877149,-0.022731997
UY,2023-09,245770.8219,149625.0356,-0.015877149,-0.022731997
UY,2023-10,245770.8219,149625.0356,-0.015877149,-0.022731997
UY,2023-11,245770.8219,149625.0356,-0.015877149,-0.022731997
UY,2023-12,245770.8219,149625.0356,-0.015877149,-0.022731997
PA,2018-01,5183.560434,3145.666869,-0.978908967,-0.978976333
PA,2018-02,5183.560434,3145.666869,-0.978908967,-0.978976333
PA,2018-03,5183.560434,3145.666869,-0.978908967,-0.978976333
PA,2018-04,5183.560434,3145.666869,-0.978908967,-0.978976333
PA,2018-05,5183.560434,3145.666869,-0.978908967,-0.978976333
PA,2018-06,5183.560434,3145.666869,-0.978908967,-0.978976333
PA,2018-07,5183.560434,3145.666869,-0.978908967,-0.978976333
PA,2018-08,5183.560434,3145.666869,-0.978908967,-0.978976333
PA,2018-09,5183.560434,3145.666869,-0.978908967,-0.978976333
PA,2018-10,5183.560434,3145.666869,-0.978908967,-0.978976333
PA,2018-11,5183.560434,3145.666869,-0.978908967,-0.978976333
PA,2018-12,5183.560434,3145.666869,-0.978908967,-0.978976333
PA,2019-01,5410.784036,3283.55853,0.04383543,0.04383543
PA,2019-02,5410.784036,3283.55853,0.04383543,0.04383543
PA,2019-03,5410.784036,3283.55853,0.04383543,0.04383543
PA,2019-04,5410.784036,3283.55853,0.04383543,0.04383543
PA,2019-05,5410.784036,3283.55853,0.04383543,0.04383543
PA,2019-06,5410.784036,3283.55853,0.04383543,0.04383543
PA,2019-07,5410.784036,3283.55853,0.04383543,0.04383543
PA,2019-08,5410.784036,3283.55853,0.04383543,0.04383543
PA,2019-09,5410.784036,3283.55853,0.04383543,0.04383543
PA,2019-10,5410.784036,3283.55853,0.04383543,0.04383543
PA,2019-11,5410.784036,3283.55853,0.04383543,0.04383543
PA,2019-12,5410.784036,3283.55853,0.04383543,0.04383543
PA,2020-01,5582.033461,3387.48201,0.031649651,0.031649651
PA,2020-02,5582.033461,3387.48201,0.031649651,0.031649651
PA,2020-03,5582.033461,3387.48201,0.031649651,0.031649651
PA,2020-04,5582.033461,3387.48201,0.031649651,0.031649651
PA,2020-05,5582.033461,3387.48201,0.031649651,0.031649651
PA,2020-06,5582.033461,3387.48201,0.031649651,0.031649651
PA,2020-07,5582.033461,3387.48201,0.031649651,0.031649651
PA,2020-08,5582.033461,3387.48201,0.031649651,0.031649651
PA,2020-09,5582.033461,3387.48201,0.031649651,0.031649651
PA,2020-10,5582.033461,3387.48201,0.031649651,0.031649651
PA,2020-11,5582.033461,3387.48201,0.031649651,0.031649651
PA,2020-12,5582.033461,3387.48201,0.031649651,0.031649651
PA,2021-01,4498.086074,2729.683683,-0.194185039,-0.194185039
PA,2021-02,4498.086074,2729.683683,-0.194185039,-0.194185039
PA,2021-03,4498.086074,2729.683683,-0.194185039,-0.194185039
PA,2021-04,4498.086074,2729.683683,-0.194185039,-0.194185039
PA,2021-05,4498.086074,2729.683683,-0.194185039,-0.194185039
PA,2021-06,4498.086074,2729.683683,-0.194185039,-0.194185039
PA,2021-07,4498.086074,2729.683683,-0.194185039,-0.194185039
PA,2021-08,4498.086074,2729.683683,-0.194185039,-0.194185039
PA,2021-09,4498.086074,2729.683683,-0.194185039,-0.194185039
PA,2021-10,4498.086074,2729.683683,-0.194185039,-0.194185039
PA,2021-11,4498.086074,2729.683683,-0.194185039,-0.194185039
PA,2021-12,4498.086074,2729.683683,-0.194185039,-0.194185039
PA,2022-01,5300.422148,3216.584924,0.17837277,0.17837277
PA,2022-02,5300.422148,3216.584924,0.17837277,0.17837277
PA,2022-03,5300.422148,3216.584924,0.17837277,0.17837277
PA,2022-04,5300.422148,3216.584924,0.17837277,0.17837277
PA,2022-05,5300.422148,3216.584924,0.17837277,0.17837277
PA,2022-06,5300.422148,3216.584924,0.17837277,0.17837277
PA,2022-07,5300.422148,3216.584924,0.17837277,0.17837277
PA,2022-08,5300.422148,3216.584924,0.17837277,0.17837277
PA,2022-09,5300.422148,3216.584924,0.17837277,0.17837277
PA,2022-10,5300.422148,3216.584924,0.17837277,0.17837277
PA,2022-11,5300.422148,3216.584924,0.17837277,0.17837277
PA,2022-12,5300.422148,3216.584924,0.17837277,0.17837277
PA,2023-01,6015.979138,3650.823889,0.135,0.135
PA,2023-02,6015.979138,3650.823889,0.135,0.135
PA,2023-03,6015.979138,3650.823889,0.135,0.135
PA,2023-04,6015.979138,3650.823889,0.135,0.135
PA,2023-05,6015.979138,3650.823889,0.135,0.135
PA,2023-06,6015.979138,3650.823889,0.135,0.135
PA,2023-07,6015.979138,3650.823889,0.135,0.135
PA,2023-08,6015.979138,3650.823889,0.135,0.135
PA,2023-09,6015.979138,3650.823889,0.135,0.135
PA,2023-10,6015.979138,3650.823889,0.135,0.135
PA,2023-11,6015.979138,3650.823889,0.135,0.135
PA,2023-12,6015.979138,3650.823889,0.135,0.135
