"ref_area.label","indicator.label","source.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2024M01",16319.447,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2023M12",16306.894,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2023M11",16294.474,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2023M10",16281.885,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2023M09",16269.36,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2023M08",16256.834,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2023M07",16244.301,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2023M06",16231.718,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2023M05",16219.348,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2023M04",16206.908,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2023M03",16194.588,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2023M02",16182.118,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2023M01",16169.766,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2022M12",16157.315,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2022M11",16144.885,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2022M10",16132.437,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2022M09",16120.185,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2022M08",16107.712,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2022M07",16095.411,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2022M06",16082.69,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2022M05",16069.655,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2022M04",16056.612,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2022M03",16043.616,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2022M02",16030.541,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2022M01",16017.428,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2021M12",16004.483,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2021M11",15991.432,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2021M10",15978.363,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2021M09",15965.393,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2021M08",15952.365,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2021M07",15939.249,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2021M06",15923.835,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2021M05",15906.102,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2021M04",15888.394,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2021M03",15870.679,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2021M02",15853.046,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2021M01",15835.398,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2020M12",15817.719,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2020M11",15799.928,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2020M10",15782.138,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2020M09",15764.525,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2020M08",15746.866,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2020M07",15729.265,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2020M06",15706.605,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2020M05",15679.416,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2020M04",15652.082,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2020M03",15624.834,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2020M02",15597.572,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2020M01",15570.352,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2019M12",15543.054,"Break in series",,"Frequency: Monthly: 3 month moving average | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2019M11",15515.853,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2019M10",15488.454,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2019M09",15461.363,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2019M08",15433.915,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2019M07",15406.713,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2019M06",15378.955,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2019M05",15350.992,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2019M04",15322.644,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2019M03",15294.556,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2019M02",15266.347,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2019M01",15238.23,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2018M12",15209.999,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2018M11",15182.093,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2018M10",15153.834,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2018M09",15125.725,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2018M08",15097.475,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2018M07",15069.36,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2018M06",15041.679,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2018M05",15014.649,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2018M04",14987.447,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2018M03",14960.269,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2018M02",14933.086,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2018M01",14905.915,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2024M02",39907.493,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2024M01",39858.607,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2023M12",39809.296,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2023M11",39761.659,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2023M10",39712.557,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2023M09",39664.566,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2023M08",39615.053,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2023M07",39565.078,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2023M06",39524.262,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2023M05",39475.193,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2023M04",39428.415,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2023M03",39380.868,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2023M02",39338.322,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2023M01",39291.484,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2022M12",39244.838,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2022M11",39200.004,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2022M10",39153.913,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2022M09",39108.921,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2022M08",39062.389,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2022M07",39015.418,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2022M06",38976.237,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2022M05",38929.301,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2022M04",38884.307,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2022M03",38837.856,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2022M02",38796.079,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2022M01",38749.59,"Break in series",,"Frequency: Monthly | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2021M12",37826.208,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2021M11",37250.389,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2021M10",37220.657,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2021M09",37215.555,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2021M08",37585.567,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2021M07",37622.676,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2021M06",37576.819,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2021M05",37467.407,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2021M04",37325.453,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2021M03",37412.004,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2021M02",37448.368,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2021M01",37405.166,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2020M12",38094.379,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2020M11",38040.564,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2020M10",37984.732,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2020M09",37929.214,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2020M08",37871.919,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2020M07",37814.062,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2020M06",37758.385,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2020M05",37688.391,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2020M04",37620.401,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2020M03",37551.383,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2020M02",37486.069,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2020M01",37414.973,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2019M12",37342.441,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2019M11",37272.475,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2019M10",37198.728,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2019M09",37125.893,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2019M08",37049.074,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2019M07",36969.959,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2019M06",36897.142,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2019M05",36814.463,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
